"GeneID","CHR","PRODUCT","FREQ","SNP_per_GENE","INS_per_GENE","DEL_per_GENE","INDELS","START","END","LENGTH"
"CTYZ_00002390","Ctyz_2","Eukaryotic translation initiation factor 3 subunit E withPCI domain",2,2,0,0,0,315327,316946,1619
"CTYZ_00002391","Ctyz_2","Pseudouridine synthase TruD",2,2,0,0,0,317129,319543,2414
"CTYZ_00002400","Ctyz_2","MCM domain containing protein",2,2,0,0,0,330912,333497,2585
"CTYZ_00002403","Ctyz_2","Cytidine and deoxycytidylate deaminase family",1,1,0,0,0,337267,337320,53
"CTYZ_00002403","Ctyz_2","Cytidine and deoxycytidylate deaminase family",1,1,0,0,0,337371,337481,110
"CTYZ_00002403","Ctyz_2","Cytidine and deoxycytidylate deaminase family",1,1,0,0,0,337530,337740,210
"CTYZ_00002403","Ctyz_2","Cytidine and deoxycytidylate deaminase family",1,1,0,0,0,337786,338021,235
"CTYZ_00002405","Ctyz_2","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit",1,1,0,0,0,341303,342706,1403
"CTYZ_00002410","Ctyz_2","EF-hand domain containing protein",1,1,0,0,0,346688,347188,500
"CTYZ_00002411","Ctyz_2","Uncharacterized protein",3,3,0,0,0,347349,350852,3503
"CTYZ_00002413","Ctyz_2","Uncharacterized protein",3,3,0,0,0,351479,353275,1796
"CTYZ_00002414","Ctyz_2","Uncharacterized protein",1,0,1,0,1,353270,354490,1220
"CTYZ_00002415","Ctyz_2","SWIRM/SANT domain containing protein",1,0,0,1,1,354675,357098,2423
"CTYZ_00002418","Ctyz_2","Arf GTPase activating protein",1,1,0,0,0,359055,360059,1004
"CTYZ_00002420","Ctyz_2","PDI like thioredoxin domain containing protein",1,1,0,0,0,361612,362925,1313
"CTYZ_00002421","Ctyz_2","Uncharacterized protein",2,2,0,0,0,363876,366992,3116
"CTYZ_00002423","Ctyz_2","Inositol monophosphatase-like protein",1,1,0,0,0,369230,369531,301
"CTYZ_00002423","Ctyz_2","Inositol monophosphatase-like protein",1,1,0,0,0,368546,369185,639
"CTYZ_00002427","Ctyz_2","signal peptide protein",5,5,0,0,0,372699,374243,1544
"CTYZ_00002430","Ctyz_2","Rab-GTPase-TBC domain containing protein",2,2,0,0,0,375582,379319,3737
"CTYZ_00002431","Ctyz_2","Guanine nucleotide-binding protein",1,1,0,0,0,379568,380506,938
"CTYZ_00002432","Ctyz_2","Protein kinase domain containing protein",1,1,0,0,0,380950,381001,51
"CTYZ_00002432","Ctyz_2","Protein kinase domain containing protein",1,1,0,0,0,381046,381127,81
"CTYZ_00002432","Ctyz_2","Protein kinase domain containing protein",1,1,0,0,0,381176,381528,352
"CTYZ_00002432","Ctyz_2","Protein kinase domain containing protein",1,1,0,0,0,381775,381825,50
"CTYZ_00002432","Ctyz_2","Protein kinase domain containing protein",1,1,0,0,0,381870,382107,237
"CTYZ_00002432","Ctyz_2","Protein kinase domain containing protein",1,1,0,0,0,382149,382218,69
"CTYZ_00002433","Ctyz_2","Uncharacterized protein",1,1,0,0,0,382593,383297,704
"CTYZ_00002436","Ctyz_2","Uncharacterized protein",2,2,0,0,0,386440,389859,3419
"CTYZ_00002442","Ctyz_2","Uncharacterized protein",1,1,0,0,0,397227,400469,3242
"CTYZ_00002449","Ctyz_2","Uncharacterized protein",1,1,0,0,0,407116,408339,1223
"CTYZ_00002451","Ctyz_2","transcription factor TFIIH",1,1,0,0,0,410326,412452,2126
"CTYZ_00002453","Ctyz_2","Uncharacterized protein",1,1,0,0,0,415276,415321,45
"CTYZ_00002453","Ctyz_2","Uncharacterized protein",1,1,0,0,0,415061,415207,146
"CTYZ_00002453","Ctyz_2","Uncharacterized protein",1,1,0,0,0,414278,415014,736
"CTYZ_00002454","Ctyz_2","Mitotic control protein dis3",3,2,1,0,1,415475,418195,2720
"CTYZ_00002454","Ctyz_2","Mitotic control protein dis3",3,2,1,0,1,418243,418426,183
"CTYZ_00002454","Ctyz_2","Mitotic control protein dis3",3,2,1,0,1,418471,418640,169
"CTYZ_00002458","Ctyz_2","ATP-dependent 6-phosphofructokinase",2,2,0,0,0,421185,425462,4277
"CTYZ_00002459","Ctyz_2","Uncharacterized protein",3,3,0,0,0,426034,431487,5453
"CTYZ_00002464","Ctyz_2","DHHC palmitoyltransferase",1,1,0,0,0,437436,438635,1199
"CTYZ_00002466","Ctyz_2","Proteasome regulatory subunit Rpn7/26S proteasome subunit 6",2,2,0,0,0,439816,441024,1208
"CTYZ_00002473","Ctyz_2","Pp2c protein phosphatase 2C",1,1,0,0,0,451044,452717,1673
"CTYZ_00002474","Ctyz_2","Cyclin 6 pcl7",2,2,0,0,0,452920,453840,920
"CTYZ_00002476","Ctyz_2","Ser/Thr protein kinase",1,1,0,0,0,455910,457541,1631
"CTYZ_00002477","Ctyz_2","C2 domain containing protein",3,3,0,0,0,457703,462760,5057
"CTYZ_00002479","Ctyz_2","R1 like alpha-glucan water dikinase",1,1,0,0,0,463489,468444,4955
"CTYZ_00002481","Ctyz_2","Dop1p family protein",6,5,0,1,1,470558,476455,5897
"CTYZ_00002484","Ctyz_2","Uncharacterized protein",1,1,0,0,0,478972,479979,1007
"CTYZ_00002485","Ctyz_2","P-type ATPase A domain containing protein",1,1,0,0,0,480213,484088,3875
"CTYZ_00002497","Ctyz_2","Glucose-methanol-choline oxidoreductase",1,1,0,0,0,496042,498333,2291
"CTYZ_00002499","Ctyz_2","Uncharacterized protein",1,1,0,0,0,499488,499571,83
"CTYZ_00002499","Ctyz_2","Uncharacterized protein",1,1,0,0,0,499620,499667,47
"CTYZ_00002499","Ctyz_2","Uncharacterized protein",1,1,0,0,0,499714,499867,153
"CTYZ_00002499","Ctyz_2","Uncharacterized protein",1,1,0,0,0,499912,499962,50
"CTYZ_00002499","Ctyz_2","Uncharacterized protein",1,1,0,0,0,500005,500153,148
"CTYZ_00002499","Ctyz_2","Uncharacterized protein",1,1,0,0,0,500209,500373,164
"CTYZ_00002500","Ctyz_2","Uncharacterized protein",3,3,0,0,0,500590,501609,1019
"CTYZ_00002501","Ctyz_2","Uncharacterized protein",1,0,0,1,1,501964,502019,55
"CTYZ_00002501","Ctyz_2","Uncharacterized protein",1,0,0,1,1,502068,502134,66
"CTYZ_00002501","Ctyz_2","Uncharacterized protein",1,0,0,1,1,502184,502465,281
"CTYZ_00002503","Ctyz_2","Uncharacterized protein",8,8,0,0,0,503329,508935,5606
"CTYZ_00002504","Ctyz_2","Uncharacterized protein",21,21,0,0,0,510494,512170,1676
"CTYZ_00002505","Ctyz_2","Uncharacterized protein",3,3,0,0,0,512614,513153,539
"CTYZ_00002506","Ctyz_2","Uncharacterized protein",23,23,0,0,0,513696,520655,6959
"CTYZ_00002508","Ctyz_2","Uncharacterized protein",2,2,0,0,0,521390,522070,680
"CTYZ_00002508","Ctyz_2","Uncharacterized protein",2,2,0,0,0,521134,521343,209
"CTYZ_00002508","Ctyz_2","Uncharacterized protein",2,2,0,0,0,520887,521081,194
"CTYZ_00002509","Ctyz_2","Secreted GGC gene family protein",4,4,0,0,0,522276,530111,7835
"CTYZ_00002510","Ctyz_2","Uncharacterized protein",2,2,0,0,0,530580,532373,1793
"CTYZ_00002513","Ctyz_2","Uncharacterized protein",2,2,0,0,0,536142,537284,1142
"CTYZ_00002515","Ctyz_2","UDP N-acetylglucosamine transporter-like nucleotide sugar transporter",1,1,0,0,0,539344,540585,1241
"CTYZ_00002516","Ctyz_2","cation transport Atpase",1,1,0,0,0,540801,542390,1589
"CTYZ_00002517","Ctyz_2","cation transport Atpase",3,2,1,0,1,542507,545035,2528
"CTYZ_00002518","Ctyz_2","Bromodomain containing protein",1,1,0,0,0,545626,546234,608
"CTYZ_00002520","Ctyz_2","RNA methyltransferase TrmA-like protein",4,4,0,0,0,548420,550060,1640
"CTYZ_00002522","Ctyz_2","Po1 beta superfamily nucleotidyltransferase",1,1,0,0,0,554317,557802,3485
"CTYZ_00002523","Ctyz_2","Mitochondrial matrix Mmp37",2,2,0,0,0,558542,558637,95
"CTYZ_00002523","Ctyz_2","Mitochondrial matrix Mmp37",2,2,0,0,0,558699,558887,188
"CTYZ_00002523","Ctyz_2","Mitochondrial matrix Mmp37",2,2,0,0,0,558965,559057,92
"CTYZ_00002523","Ctyz_2","Mitochondrial matrix Mmp37",2,2,0,0,0,559119,559658,539
"CTYZ_00002523","Ctyz_2","Mitochondrial matrix Mmp37",2,2,0,0,0,559742,559981,239
"CTYZ_00002524","Ctyz_2","Structural maintenance of chromosomes protein",1,1,0,0,0,560113,564159,4046
"CTYZ_00002526","Ctyz_2","U5 small nuclear ribonucleoprotein 200kDA helicase",4,3,1,0,1,566826,573299,6473
"CTYZ_00002528","Ctyz_2","dCMP deaminase",1,1,0,0,0,574098,574517,419
"CTYZ_00002529","Ctyz_2","ZC3H15/TMA46 family C-terminal domain containing protein",1,1,0,0,0,575004,576023,1019
"CTYZ_00002531","Ctyz_2","mRNA splicing factor SYF2",1,1,0,0,0,577295,577984,689
"CTYZ_00002534","Ctyz_2","Pleckstrin homology domain containing protein",3,3,0,0,0,580092,583403,3311
"CTYZ_00002538","Ctyz_2","WD-40 repeat containing protein",2,2,0,0,0,586013,587131,1118
"CTYZ_00002539","Ctyz_2","Biotin--acetyl-CoA-carboxylase ligase",2,2,0,0,0,587286,588179,893
"CTYZ_00002541","Ctyz_2","WD repeat containing protein",2,2,0,0,0,589600,592614,3014
"CTYZ_00002542","Ctyz_2","ER lumen protein retaining receptor",9,9,0,0,0,593086,594009,923
"CTYZ_00002543","Ctyz_2","Uncharacterized protein",27,27,0,0,0,594215,595885,1670
"CTYZ_00002544","Ctyz_2","type 1 K Homology domain containing protein",5,5,0,0,0,596915,600286,3371
"CTYZ_00002545","Ctyz_2","RING/Armadillo-type fold domain containing protein",9,9,0,0,0,601714,608199,6485
"CTYZ_00002546","Ctyz_2","Serine/threonine phosphatase",1,1,0,0,0,608578,610152,1574
"CTYZ_00002548","Ctyz_2","Uncharacterized protein",3,3,0,0,0,611116,614415,3299
"CTYZ_00002550","Ctyz_2","40S ribosomal protein S16",1,1,0,0,0,616027,616458,431
"CTYZ_00002551","Ctyz_2","N-ethylmaleimide-sensitive factor (NSF1)-like AAA Atpase",3,3,0,0,0,616865,619105,2240
"CTYZ_00002552","Ctyz_2","PH domain-like protein",2,2,0,0,0,619371,619895,524
"CTYZ_00002553","Ctyz_2","Uncharacterized protein",11,11,0,0,0,620357,622468,2111
"CTYZ_00002555","Ctyz_2","Uncharacterized protein",1,1,0,0,0,623970,624141,171
"CTYZ_00002555","Ctyz_2","Uncharacterized protein",1,1,0,0,0,624205,624929,724
"CTYZ_00002558","Ctyz_2","CpTSP10 protein/Kringle domain containing protein",3,2,1,0,1,627933,629081,1148
"CTYZ_00002559","Ctyz_2","Uncharacterized protein",6,6,0,0,0,629763,631322,1559
"CTYZ_00002560","Ctyz_2","Acyltransferase 3",3,3,0,0,0,632190,632430,240
"CTYZ_00002560","Ctyz_2","Acyltransferase 3",3,3,0,0,0,632497,633705,1208
"CTYZ_00002561","Ctyz_2","Uncharacterized protein",24,23,1,0,1,634748,637843,3095
"CTYZ_00002562","Ctyz_2","Uncharacterized protein",3,3,0,0,0,638691,640466,1775
"CTYZ_00002563","Ctyz_2","Uncharacterized protein",7,2,5,0,5,640825,642084,1259
"CTYZ_00002563","Ctyz_2","Uncharacterized protein",7,2,5,0,5,643033,645363,2330
"CTYZ_00002564","Ctyz_2","Ubiquitin fusion degradation protein UFD1",1,1,0,0,0,646028,647995,1967
"CTYZ_00002566","Ctyz_2","Rab-GTPase-TBC domain containing protein",1,1,0,0,0,649779,651809,2030
"CTYZ_00002569","Ctyz_2","Glucose-6-phosphate isomerase",1,1,0,0,0,656379,658079,1700
"CTYZ_00002570","Ctyz_2","Uncharacterized protein",1,1,0,0,0,659534,659634,100
"CTYZ_00002570","Ctyz_2","Uncharacterized protein",1,1,0,0,0,658333,659302,969
"CTYZ_00002571","Ctyz_2","FDF/Scd6-like Sm domain containing protein",3,3,0,0,0,660863,661993,1130
"CTYZ_00002572","Ctyz_2","DnaJ/Thioredoxin domain containing protein",3,3,0,0,0,663006,664817,1811
"CTYZ_00002574","Ctyz_2","Tetratricopeptide repeat",3,3,0,0,0,667620,670499,2879
"CTYZ_00002575","Ctyz_2","Phosphoglucomutase",15,15,0,0,0,671363,673066,1703
"CTYZ_00002577","Ctyz_2","Uncharacterized protein",10,7,3,0,3,674576,676249,1673
"CTYZ_00002578","Ctyz_2","RecQ mediated genome instability protein N-terminal domain containing protein",6,3,3,0,3,677450,679240,1790
"CTYZ_00002579","Ctyz_2","Uncharacterized protein",4,4,0,0,0,679660,682101,2441
"CTYZ_00002580","Ctyz_2","Papain family cysteine protease",3,2,1,0,1,682653,685109,2456
"CTYZ_00002582","Ctyz_2","Ser/Thr protein kinase",1,1,0,0,0,689802,692072,2270
"CTYZ_00002584","Ctyz_2","Uncharacterized protein",3,3,0,0,0,694537,697557,3020
"CTYZ_00002585","Ctyz_2","Uncharacterized protein",1,1,0,0,0,699255,699293,38
"CTYZ_00002585","Ctyz_2","Uncharacterized protein",1,1,0,0,0,698894,699145,251
"CTYZ_00002585","Ctyz_2","Uncharacterized protein",1,1,0,0,0,698300,698833,533
"CTYZ_00002586","Ctyz_2","FAM76 protein",2,1,1,0,1,699821,700987,1166
"CTYZ_00002587","Ctyz_2","Uncharacterized protein",1,1,0,0,0,701583,702074,491
"CTYZ_00002589","Ctyz_2","Dynamin-related protein",2,2,0,0,0,705215,705383,168
"CTYZ_00002589","Ctyz_2","Dynamin-related protein",2,2,0,0,0,704291,705127,836
"CTYZ_00002589","Ctyz_2","Dynamin-related protein",2,2,0,0,0,702791,704232,1441
"CTYZ_00002592","Ctyz_2","SDA1-like protein",4,3,1,0,1,708518,710849,2331
"CTYZ_00002592","Ctyz_2","SDA1-like protein",4,3,1,0,1,711369,711556,187
"CTYZ_00002593","Ctyz_2","Telomerase reverse transcriptase",4,3,1,0,1,712258,716526,4268
"CTYZ_00002593","Ctyz_2","Telomerase reverse transcriptase",4,3,1,0,1,711751,712167,416
"CTYZ_00002595","Ctyz_2","Myb-like DNA-binding /CHY zinc finger domain-containing protein",4,4,0,0,0,719029,721197,2168
"CTYZ_00002596","Ctyz_2","Uncharacterized protein",1,1,0,0,0,721307,722365,1058
"CTYZ_00002597","Ctyz_2","Uncharacterized protein",1,1,0,0,0,722714,724690,1976
"CTYZ_00002598","Ctyz_2","AP2/ERF domain containing protein",10,5,3,2,5,725269,728808,3539
"CTYZ_00002599","Ctyz_2","Uncharacterized protein",10,9,1,0,1,729884,732004,2120
"CTYZ_00002600","Ctyz_2","Cus1p U2 snRNP protein",14,13,0,1,1,732908,734716,1808
"CTYZ_00002601","Ctyz_2","Uncharacterized protein",45,38,1,6,7,734749,735711,962
"CTYZ_00002602","Ctyz_2","RNA binding motif",33,27,4,2,6,736762,738126,1364
"CTYZ_00002603","Ctyz_2","PHD domain containing protein",27,11,2,14,16,739857,747134,7277
"CTYZ_00002604","Ctyz_2","Uncharacterized protein",13,7,5,1,6,747302,749866,2564
"CTYZ_00002605","Ctyz_2","Protease PrsW",4,2,1,1,2,751335,752612,1277
"CTYZ_00002606","Ctyz_2","Dus1p tRNA dihydouriding synthase",4,3,0,1,1,752682,754196,1514
"CTYZ_00002607","Ctyz_2","Uncharacterized protein",1,0,0,1,1,754612,756375,1763
"CTYZ_00002609","Ctyz_2","Uncharacterized protein",16,15,0,1,1,759379,768591,9212
"CTYZ_00002610","Ctyz_2","Uncharacterized protein",12,7,1,4,5,768640,778950,10310
"CTYZ_00002611","Ctyz_2","Uncharacterized protein",5,4,1,0,1,779877,779924,47
"CTYZ_00002611","Ctyz_2","Uncharacterized protein",5,4,1,0,1,779968,784689,4721
"CTYZ_00002612","Ctyz_2","Uncharacterized protein",3,3,0,0,0,784728,785564,836
"CTYZ_00002613","Ctyz_2","F-box domain containing protein",3,3,0,0,0,786389,789253,2864
"CTYZ_00002614","Ctyz_2","Uncharacterized protein",2,2,0,0,0,790476,791954,1478
"CTYZ_00002618","Ctyz_2","Subtilase family",1,1,0,0,0,797987,798139,152
"CTYZ_00002618","Ctyz_2","Subtilase family",1,1,0,0,0,797763,797906,143
"CTYZ_00002618","Ctyz_2","Subtilase family",1,1,0,0,0,797532,797618,86
"CTYZ_00002618","Ctyz_2","Subtilase family",1,1,0,0,0,797123,797485,362
"CTYZ_00002618","Ctyz_2","Subtilase family",1,1,0,0,0,796822,797066,244
"CTYZ_00002618","Ctyz_2","Subtilase family",1,1,0,0,0,796634,796765,131
"CTYZ_00002618","Ctyz_2","Subtilase family",1,1,0,0,0,796526,796561,35
"CTYZ_00002618","Ctyz_2","Subtilase family",1,1,0,0,0,796359,796453,94
"CTYZ_00002618","Ctyz_2","Subtilase family",1,1,0,0,0,796124,796290,166
"CTYZ_00002619","Ctyz_2","Uncharacterized protein",1,1,0,0,0,798674,800749,2075
"CTYZ_00002620","Ctyz_2","Ribosome biogenesis protein BOP1-like protein",1,0,1,0,1,803106,803256,150
"CTYZ_00002620","Ctyz_2","Ribosome biogenesis protein BOP1-like protein",1,0,1,0,1,801349,803039,1690
"CTYZ_00002621","Ctyz_2","Armadillo-like helical containing protein",12,12,0,0,0,803966,815821,11855
"CTYZ_00002622","Ctyz_2","SWI/SNF related transcriptional regulator ATpase",6,5,0,1,1,816929,821653,4724
"CTYZ_00002623","Ctyz_2","uncharacterized protein",2,2,0,0,0,822816,824300,1484
"CTYZ_00002625","Ctyz_2","Glutathione S-transferase C-terminal domain containing protein",3,3,0,0,0,825503,826306,803
"CTYZ_00002626","Ctyz_2","Uncharacterized protein",3,3,0,0,0,826750,828135,1385
"CTYZ_00002627","Ctyz_2","Uncharacterized protein",6,6,0,0,0,828783,831017,2234
"CTYZ_00002628","Ctyz_2","Trafficking protein particle complex subunit 2",1,1,0,0,0,831272,831721,449
"CTYZ_00002630","Ctyz_2","Uncharacterized protein",3,2,1,0,1,834227,834297,70
"CTYZ_00002630","Ctyz_2","Uncharacterized protein",3,2,1,0,1,834436,834527,91
"CTYZ_00002630","Ctyz_2","Uncharacterized protein",3,2,1,0,1,834586,835825,1239
"CTYZ_00002630","Ctyz_2","Uncharacterized protein",3,2,1,0,1,835875,835968,93
"CTYZ_00002630","Ctyz_2","Uncharacterized protein",3,2,1,0,1,836078,836110,32
"CTYZ_00002632","Ctyz_2","Uncharacterized protein",1,1,0,0,0,837408,838505,1097
"CTYZ_00002633","Ctyz_2","FCP1 homology/Dullard phosphatase/HAD-like domain containing protein",2,1,1,0,1,839263,840648,1385
"CTYZ_00002635","Ctyz_2","Uncharacterized protein",3,3,0,0,0,841775,843559,1784
"CTYZ_00002635","Ctyz_2","Uncharacterized protein",3,3,0,0,0,841548,841634,86
"CTYZ_00002635","Ctyz_2","Uncharacterized protein",3,3,0,0,0,841183,841362,179
"CTYZ_00002636","Ctyz_2","Uncharacterized protein",2,1,1,0,1,844191,845243,1052
"CTYZ_00002637","Ctyz_2","Formin Homology 2 Domain",4,3,0,1,1,845960,849451,3491
"CTYZ_00002638","Ctyz_2","BBOX Zinc finger domain containing protein",1,1,0,0,0,849922,851493,1571
"CTYZ_00002639","Ctyz_2","ABC transporter",15,12,0,3,3,852563,858388,5825
"CTYZ_00002640","Ctyz_2","ad51-like AAA domain containing protein",4,3,1,0,1,858429,859892,1463
"CTYZ_00002641","Ctyz_2","Serine/threonine-protein kinase",3,1,0,2,2,860501,861655,1154
"CTYZ_00002642","Ctyz_2","Uncharacterized protein",21,15,3,3,6,862124,863719,1595
"CTYZ_00002645","Ctyz_2","Uncharacterized protein",11,8,3,0,3,868984,872673,3689
"CTYZ_00002646","Ctyz_2","Deoxyhypusine synthase",1,1,0,0,0,874185,874625,440
"CTYZ_00002646","Ctyz_2","Deoxyhypusine synthase",1,1,0,0,0,874689,875003,314
"CTYZ_00002648","Ctyz_2","Translation elongation factor EF1B/ribosomal protein S6",1,1,0,0,0,877164,877907,743
"CTYZ_00002649","Ctyz_2","V-ATPase subunit H",1,1,0,0,0,878398,879876,1478
"CTYZ_00002651","Ctyz_2","Myb domain containing protein",1,0,1,0,1,883483,885204,1721
"CTYZ_00002654","Ctyz_2","MAL7P1.13-like protein",1,1,0,0,0,888299,889144,845
"CTYZ_00002655","Ctyz_2","Uncharacterized protein",2,2,0,0,0,889712,890440,728
"CTYZ_00002657","Ctyz_2","DEXDc/Helicase domain containing protein",5,4,0,1,1,893569,898011,4442
"CTYZ_00002659","Ctyz_2","Uncharacterized protein",2,1,0,1,1,902382,904601,2219
"CTYZ_00002662","Ctyz_2","50S ribosome-binding GTPase",1,1,0,0,0,908432,910417,1985
"CTYZ_00002664","Ctyz_2","Uncharacterized protein",1,1,0,0,0,911961,912113,152
"CTYZ_00002664","Ctyz_2","Uncharacterized protein",1,1,0,0,0,912218,912502,284
"CTYZ_00002671","Ctyz_2","Uncharacterized protein",2,1,1,0,1,922765,923439,674
"CTYZ_00002675","Ctyz_2","DEXDc/HELICc domain containing protein",4,4,0,0,0,925744,929205,3461
"CTYZ_00002676","Ctyz_2","Organic solute transporter subunit alpha",2,2,0,0,0,929974,931293,1319
"CTYZ_00002677","Ctyz_2","Uncharacterized protein",2,2,0,0,0,931625,931656,31
"CTYZ_00002677","Ctyz_2","Uncharacterized protein",2,2,0,0,0,931718,931796,78
"CTYZ_00002677","Ctyz_2","Uncharacterized protein",2,2,0,0,0,931863,933176,1313
"CTYZ_00002678","Ctyz_2","Uncharacterized protein",5,5,0,0,0,933238,936000,2762
"CTYZ_00002680","Ctyz_2","Uncharacterized protein",4,4,0,0,0,936901,941364,4463
"CTYZ_00002681","Ctyz_2","tuftelin-interacting protein with G-patch domain",2,2,0,0,0,941476,943734,2258
"CTYZ_00002683","Ctyz_2","Secreted insulinase-like peptidase",1,1,0,0,0,945626,949363,3737
"CTYZ_00002685","Ctyz_2","Uncharacterized protein",2,2,0,0,0,951095,951883,788
"CTYZ_00002688","Ctyz_2","Thioredoxin/glutathione reductase selenoprotein",1,1,0,0,0,953992,955554,1562
"CTYZ_00002689","Ctyz_2","Trafficking protein particle complex subunit",2,2,0,0,0,955967,956020,53
"CTYZ_00002689","Ctyz_2","Trafficking protein particle complex subunit",2,2,0,0,0,956086,956278,192
"CTYZ_00002689","Ctyz_2","Trafficking protein particle complex subunit",2,2,0,0,0,956352,956521,169
"CTYZ_00002690","Ctyz_2","Mitogen-activated protein kinase",2,2,0,0,0,956892,958580,1688
"CTYZ_00002691","Ctyz_2","Patched family protein",5,5,0,0,0,959192,963034,3842
"CTYZ_00002693","Ctyz_2","Signal peptide containing protein",21,19,1,1,2,967660,968343,683
"CTYZ_00002695","Ctyz_2","GMP synthase",5,4,0,1,1,973633,975609,1976
"CTYZ_00002696","Ctyz_2","Tryptophan synthase beta chain",1,1,0,0,0,975920,977134,1214
"CTYZ_00002697","Ctyz_2","Uncharacterized protein",1,1,0,0,0,977310,978434,1124
"CTYZ_00002702","Ctyz_2","Uncharacterized protein",3,3,0,0,0,986525,987037,512
"CTYZ_00002703","Ctyz_2","uncharacterized protein",2,2,0,0,0,990976,991377,401
"CTYZ_00002705","Ctyz_3","putative Secreted Protein",114,97,8,9,17,401,3541,3140
"CTYZ_00002706","Ctyz_3","Uncharacterized protein",1,1,0,0,0,5363,6490,1127
"CTYZ_00002708","Ctyz_3","Casein kinase I",1,0,1,0,1,9567,10346,779
"CTYZ_00002711","Ctyz_3","Uncharacterized protein",1,1,0,0,0,16250,16900,650
"CTYZ_00002713","Ctyz_3","Uncharacterized protein",3,2,0,1,1,19438,21651,2213
"CTYZ_00002714","Ctyz_3","Uncharacterized protein",23,23,0,0,0,21802,22992,1190
"CTYZ_00002715","Ctyz_3","Asparagine synthetase B like protein",27,27,0,0,0,23356,25512,2156
"CTYZ_00002716","Ctyz_3","Chromosome segregation protein Spc25",3,3,0,0,0,25719,26402,683
"CTYZ_00002718","Ctyz_3","B-tubulin specific chaparone",4,4,0,0,0,27961,32370,4409
"CTYZ_00002719","Ctyz_3","Uncharacterized protein",4,4,0,0,0,32563,34038,1475
"CTYZ_00002720","Ctyz_3","Uncharacterized protein",3,3,0,0,0,34474,36525,2051
"CTYZ_00002723","Ctyz_3","Fibrillin/EGF-like calcium-binding conserved site-containing protein",4,4,0,0,0,39223,41529,2306
"CTYZ_00002724","Ctyz_3","CCCH-type Zinc finger/WD40 domain containing protein",2,2,0,0,0,42080,43285,1205
"CTYZ_00002725","Ctyz_3","Uncharacterized protein",3,3,0,0,0,43670,49480,5810
"CTYZ_00002727","Ctyz_3","CLU central domain containing protein",19,19,0,0,0,51353,59623,8270
"CTYZ_00002728","Ctyz_3","Protein phosphatase 4 core regulatory subunit R2",2,2,0,0,0,60106,60723,617
"CTYZ_00002728","Ctyz_3","Protein phosphatase 4 core regulatory subunit R2",2,2,0,0,0,59812,60012,200
"CTYZ_00002729","Ctyz_3","Serine/threonine-protein phosphatase",2,2,0,0,0,64455,64536,81
"CTYZ_00002729","Ctyz_3","Serine/threonine-protein phosphatase",2,2,0,0,0,63851,64039,188
