"","GeneID","CHR","TYPE","PRODUCT","START","END","LENGTH","STRAND","PHASE"
"10531","CTYZ_00001993","Ctyz_4","start_codon","Vacuolar fusion protein Mon1",532660,532662,2,"+","0"
"10532","CTYZ_00001993","Ctyz_4","stop_codon","Vacuolar fusion protein Mon1",534073,534075,2,"+","0"
"10533","CTYZ_00001994","Ctyz_4","gene",NA,534147,534229,82,"-",NA
"10534","CTYZ_00001994","Ctyz_4","transcript","tRNA-Tyr",534147,534229,82,"-",NA
"10535","CTYZ_00001994","Ctyz_4","exon","tRNA-Tyr",534147,534229,82,"-",NA
"10536","CTYZ_00001995","Ctyz_4","gene",NA,534685,537111,2426,"+",NA
"10537","CTYZ_00001995","Ctyz_4","transcript","Vacuolar protein sorting-associated protein 35",534685,537111,2426,"+",NA
"10538","CTYZ_00001995","Ctyz_4","exon","Vacuolar protein sorting-associated protein 35",534685,537111,2426,"+",NA
"10539","CTYZ_00001995","Ctyz_4","CDS","Vacuolar protein sorting-associated protein 35",534685,537108,2423,"+","0"
"10540","CTYZ_00001995","Ctyz_4","start_codon","Vacuolar protein sorting-associated protein 35",534685,534687,2,"+","0"
"10541","CTYZ_00001995","Ctyz_4","stop_codon","Vacuolar protein sorting-associated protein 35",537109,537111,2,"+","0"
"10542","CTYZ_00001996","Ctyz_4","gene",NA,537328,537753,425,"+",NA
"10543","CTYZ_00001996","Ctyz_4","transcript","60S ribosomal protein L31",537328,537753,425,"+",NA
"10544","CTYZ_00001996","Ctyz_4","exon","60S ribosomal protein L31",537328,537337,9,"+",NA
"10545","CTYZ_00001996","Ctyz_4","exon","60S ribosomal protein L31",537416,537753,337,"+",NA
"10546","CTYZ_00001996","Ctyz_4","CDS","60S ribosomal protein L31",537328,537337,9,"+","0"
"10547","CTYZ_00001996","Ctyz_4","CDS","60S ribosomal protein L31",537416,537750,334,"+","2"
"10548","CTYZ_00001996","Ctyz_4","start_codon","60S ribosomal protein L31",537328,537330,2,"+","0"
"10549","CTYZ_00001996","Ctyz_4","stop_codon","60S ribosomal protein L31",537751,537753,2,"+","0"
"10550","CTYZ_00001997","Ctyz_4","gene",NA,538193,540121,1928,"+",NA
"10551","CTYZ_00001997","Ctyz_4","transcript","Uncharacterized protein",538193,540121,1928,"+",NA
"10552","CTYZ_00001997","Ctyz_4","exon","Uncharacterized protein",538193,540121,1928,"+",NA
"10553","CTYZ_00001997","Ctyz_4","CDS","Uncharacterized protein",538193,540118,1925,"+","0"
"10554","CTYZ_00001997","Ctyz_4","start_codon","Uncharacterized protein",538193,538195,2,"+","0"
"10555","CTYZ_00001997","Ctyz_4","stop_codon","Uncharacterized protein",540119,540121,2,"+","0"
"10556","CTYZ_00001998","Ctyz_4","gene",NA,540195,541994,1799,"-",NA
"10557","CTYZ_00001998","Ctyz_4","transcript","Sushi/SCR/CCP domain containing protein",540195,541994,1799,"-",NA
"10558","CTYZ_00001998","Ctyz_4","exon","Sushi/SCR/CCP domain containing protein",540195,541994,1799,"-",NA
"10559","CTYZ_00001998","Ctyz_4","CDS","Sushi/SCR/CCP domain containing protein",540198,541994,1796,"-","0"
"10560","CTYZ_00001998","Ctyz_4","start_codon","Sushi/SCR/CCP domain containing protein",541992,541994,2,"-","0"
"10561","CTYZ_00001998","Ctyz_4","stop_codon","Sushi/SCR/CCP domain containing protein",540195,540197,2,"-","0"
"10562","CTYZ_00001999","Ctyz_4","gene",NA,542493,545009,2516,"-",NA
"10563","CTYZ_00001999","Ctyz_4","transcript","Uncharacterized protein",542493,545009,2516,"-",NA
"10564","CTYZ_00001999","Ctyz_4","exon","Uncharacterized protein",542493,545009,2516,"-",NA
"10565","CTYZ_00001999","Ctyz_4","CDS","Uncharacterized protein",542496,545009,2513,"-","0"
"10566","CTYZ_00001999","Ctyz_4","start_codon","Uncharacterized protein",545007,545009,2,"-","0"
"10567","CTYZ_00001999","Ctyz_4","stop_codon","Uncharacterized protein",542493,542495,2,"-","0"
"10568","CTYZ_00002000","Ctyz_4","gene",NA,545230,545817,587,"-",NA
"10569","CTYZ_00002000","Ctyz_4","transcript","Uncharacterized protein",545230,545817,587,"-",NA
"10570","CTYZ_00002000","Ctyz_4","exon","Uncharacterized protein",545230,545817,587,"-",NA
"10571","CTYZ_00002000","Ctyz_4","CDS","Uncharacterized protein",545233,545817,584,"-","0"
"10572","CTYZ_00002000","Ctyz_4","start_codon","Uncharacterized protein",545815,545817,2,"-","0"
"10573","CTYZ_00002000","Ctyz_4","stop_codon","Uncharacterized protein",545230,545232,2,"-","0"
"10574","CTYZ_00002001","Ctyz_4","gene",NA,545820,546385,565,"+",NA
"10575","CTYZ_00002001","Ctyz_4","transcript","Tubulin-specific chaperone C",545820,546385,565,"+",NA
"10576","CTYZ_00002001","Ctyz_4","exon","Tubulin-specific chaperone C",545820,546385,565,"+",NA
"10577","CTYZ_00002001","Ctyz_4","CDS","Tubulin-specific chaperone C",545876,546382,506,"+","0"
"10578","CTYZ_00002001","Ctyz_4","start_codon","Tubulin-specific chaperone C",545876,545878,2,"+","0"
"10579","CTYZ_00002001","Ctyz_4","stop_codon","Tubulin-specific chaperone C",546383,546385,2,"+","0"
"10580","CTYZ_00002002","Ctyz_4","gene",NA,546425,547324,899,"-",NA
"10581","CTYZ_00002002","Ctyz_4","transcript","Uncharacterized protein",546425,547324,899,"-",NA
"10582","CTYZ_00002002","Ctyz_4","exon","Uncharacterized protein",546425,547324,899,"-",NA
"10583","CTYZ_00002002","Ctyz_4","CDS","Uncharacterized protein",546428,547324,896,"-","0"
"10584","CTYZ_00002002","Ctyz_4","start_codon","Uncharacterized protein",547322,547324,2,"-","0"
"10585","CTYZ_00002002","Ctyz_4","stop_codon","Uncharacterized protein",546425,546427,2,"-","0"
"10586","CTYZ_00002003","Ctyz_4","gene",NA,547468,549996,2528,"-",NA
"10587","CTYZ_00002003","Ctyz_4","transcript","Uncharacterized protein",547468,549996,2528,"-",NA
"10588","CTYZ_00002003","Ctyz_4","exon","Uncharacterized protein",547468,549996,2528,"-",NA
"10589","CTYZ_00002003","Ctyz_4","CDS","Uncharacterized protein",547471,549996,2525,"-","0"
"10590","CTYZ_00002003","Ctyz_4","start_codon","Uncharacterized protein",549994,549996,2,"-","0"
"10591","CTYZ_00002003","Ctyz_4","stop_codon","Uncharacterized protein",547468,547470,2,"-","0"
"10592","CTYZ_00002004","Ctyz_4","gene",NA,550234,550836,602,"-",NA
"10593","CTYZ_00002004","Ctyz_4","transcript","Uncharacterized protein",550234,550836,602,"-",NA
"10594","CTYZ_00002004","Ctyz_4","exon","Uncharacterized protein",550234,550836,602,"-",NA
"10595","CTYZ_00002004","Ctyz_4","CDS","Uncharacterized protein",550237,550836,599,"-","0"
"10596","CTYZ_00002004","Ctyz_4","start_codon","Uncharacterized protein",550834,550836,2,"-","0"
"10597","CTYZ_00002004","Ctyz_4","stop_codon","Uncharacterized protein",550234,550236,2,"-","0"
"10598","CTYZ_00002005","Ctyz_4","gene",NA,551188,551901,713,"+",NA
"10599","CTYZ_00002005","Ctyz_4","transcript","Uncharacterized protein",551188,551901,713,"+",NA
"10600","CTYZ_00002005","Ctyz_4","exon","Uncharacterized protein",551188,551901,713,"+",NA
"10601","CTYZ_00002005","Ctyz_4","CDS","Uncharacterized protein",551188,551898,710,"+","0"
"10602","CTYZ_00002005","Ctyz_4","start_codon","Uncharacterized protein",551188,551190,2,"+","0"
"10603","CTYZ_00002005","Ctyz_4","stop_codon","Uncharacterized protein",551899,551901,2,"+","0"
"10604","CTYZ_00002006","Ctyz_4","gene",NA,552548,553096,548,"+",NA
"10605","CTYZ_00002006","Ctyz_4","transcript","Uncharacterized protein",552548,553096,548,"+",NA
"10606","CTYZ_00002006","Ctyz_4","exon","Uncharacterized protein",552548,553096,548,"+",NA
"10607","CTYZ_00002006","Ctyz_4","CDS","Uncharacterized protein",552548,553093,545,"+","0"
"10608","CTYZ_00002006","Ctyz_4","start_codon","Uncharacterized protein",552548,552550,2,"+","0"
"10609","CTYZ_00002006","Ctyz_4","stop_codon","Uncharacterized protein",553094,553096,2,"+","0"
"10610","CTYZ_00002007","Ctyz_4","gene",NA,553275,554533,1258,"-",NA
"10611","CTYZ_00002007","Ctyz_4","transcript","Uncharacterized protein",553275,554533,1258,"-",NA
"10612","CTYZ_00002007","Ctyz_4","exon","Uncharacterized protein",553275,554533,1258,"-",NA
"10613","CTYZ_00002007","Ctyz_4","CDS","Uncharacterized protein",553278,554471,1193,"-","0"
"10614","CTYZ_00002007","Ctyz_4","start_codon","Uncharacterized protein",554469,554471,2,"-","0"
"10615","CTYZ_00002007","Ctyz_4","stop_codon","Uncharacterized protein",553275,553277,2,"-","0"
"10616","CTYZ_00002008","Ctyz_4","gene",NA,554634,555458,824,"-",NA
"10617","CTYZ_00002008","Ctyz_4","transcript","Uncharacterized protein",554634,555458,824,"-",NA
"10618","CTYZ_00002008","Ctyz_4","exon","Uncharacterized protein",554634,555458,824,"-",NA
"10619","CTYZ_00002008","Ctyz_4","CDS","Uncharacterized protein",554637,555458,821,"-","0"
"10620","CTYZ_00002008","Ctyz_4","start_codon","Uncharacterized protein",555456,555458,2,"-","0"
"10621","CTYZ_00002008","Ctyz_4","stop_codon","Uncharacterized protein",554634,554636,2,"-","0"
"10622","CTYZ_00002009","Ctyz_4","gene",NA,555828,556520,692,"+",NA
"10623","CTYZ_00002009","Ctyz_4","transcript","Uncharacterized protein",555828,556520,692,"+",NA
"10624","CTYZ_00002009","Ctyz_4","exon","Uncharacterized protein",555828,556520,692,"+",NA
"10625","CTYZ_00002009","Ctyz_4","CDS","Uncharacterized protein",555828,556517,689,"+","0"
"10626","CTYZ_00002009","Ctyz_4","start_codon","Uncharacterized protein",555828,555830,2,"+","0"
"10627","CTYZ_00002009","Ctyz_4","stop_codon","Uncharacterized protein",556518,556520,2,"+","0"
"10628","CTYZ_00002010","Ctyz_4","gene",NA,557238,558443,1205,"+",NA
"10629","CTYZ_00002010","Ctyz_4","transcript","ClpA/B family/26S proteasome subunit P45",557238,558443,1205,"+",NA
"10630","CTYZ_00002010","Ctyz_4","exon","ClpA/B family/26S proteasome subunit P45",557238,558443,1205,"+",NA
"10631","CTYZ_00002010","Ctyz_4","CDS","ClpA/B family/26S proteasome subunit P45",557238,558440,1202,"+","0"
"10632","CTYZ_00002010","Ctyz_4","start_codon","ClpA/B family/26S proteasome subunit P45",557238,557240,2,"+","0"
"10633","CTYZ_00002010","Ctyz_4","stop_codon","ClpA/B family/26S proteasome subunit P45",558441,558443,2,"+","0"
"10634","CTYZ_00002011","Ctyz_4","gene",NA,558449,559510,1061,"-",NA
"10635","CTYZ_00002011","Ctyz_4","transcript","Polyprenyl synthetase",558449,559510,1061,"-",NA
"10636","CTYZ_00002011","Ctyz_4","exon","Polyprenyl synthetase",558449,559510,1061,"-",NA
"10637","CTYZ_00002011","Ctyz_4","CDS","Polyprenyl synthetase",558452,559510,1058,"-","0"
"10638","CTYZ_00002011","Ctyz_4","start_codon","Polyprenyl synthetase",559508,559510,2,"-","0"
"10639","CTYZ_00002011","Ctyz_4","stop_codon","Polyprenyl synthetase",558449,558451,2,"-","0"
"10640","CTYZ_00002012","Ctyz_4","gene",NA,559646,559978,332,"-",NA
"10641","CTYZ_00002012","Ctyz_4","transcript","Polyprenyl synthetase",559646,559978,332,"-",NA
"10642","CTYZ_00002012","Ctyz_4","exon","Polyprenyl synthetase",559774,559978,204,"-",NA
"10643","CTYZ_00002012","Ctyz_4","exon","Polyprenyl synthetase",559646,559725,79,"-",NA
"10644","CTYZ_00002012","Ctyz_4","CDS","Polyprenyl synthetase",559774,559978,204,"-","0"
"10645","CTYZ_00002012","Ctyz_4","CDS","Polyprenyl synthetase",559649,559725,76,"-","2"
"10646","CTYZ_00002012","Ctyz_4","start_codon","Polyprenyl synthetase",559976,559978,2,"-","0"
"10647","CTYZ_00002012","Ctyz_4","stop_codon","Polyprenyl synthetase",559646,559648,2,"-","0"
"10648","CTYZ_00002013","Ctyz_4","gene",NA,560312,560974,662,"+",NA
"10649","CTYZ_00002013","Ctyz_4","transcript","Uncharacterized protein",560312,560974,662,"+",NA
"10650","CTYZ_00002013","Ctyz_4","exon","Uncharacterized protein",560312,560482,170,"+",NA
"10651","CTYZ_00002013","Ctyz_4","exon","Uncharacterized protein",560529,560581,52,"+",NA
"10652","CTYZ_00002013","Ctyz_4","exon","Uncharacterized protein",560622,560694,72,"+",NA
"10653","CTYZ_00002013","Ctyz_4","exon","Uncharacterized protein",560737,560787,50,"+",NA
"10654","CTYZ_00002013","Ctyz_4","exon","Uncharacterized protein",560834,560974,140,"+",NA
"10655","CTYZ_00002013","Ctyz_4","CDS","Uncharacterized protein",560312,560482,170,"+","0"
"10656","CTYZ_00002013","Ctyz_4","CDS","Uncharacterized protein",560529,560581,52,"+","0"
"10657","CTYZ_00002013","Ctyz_4","CDS","Uncharacterized protein",560622,560694,72,"+","1"
"10658","CTYZ_00002013","Ctyz_4","CDS","Uncharacterized protein",560737,560787,50,"+","0"
"10659","CTYZ_00002013","Ctyz_4","CDS","Uncharacterized protein",560834,560971,137,"+","0"
"10660","CTYZ_00002013","Ctyz_4","start_codon","Uncharacterized protein",560312,560314,2,"+","0"
"10661","CTYZ_00002013","Ctyz_4","stop_codon","Uncharacterized protein",560972,560974,2,"+","0"
"10662","CTYZ_00002014","Ctyz_4","gene",NA,561152,563803,2651,"-",NA
"10663","CTYZ_00002014","Ctyz_4","transcript","Phosphoinositide phospholipase C",561152,563803,2651,"-",NA
"10664","CTYZ_00002014","Ctyz_4","exon","Phosphoinositide phospholipase C",561152,563803,2651,"-",NA
"10665","CTYZ_00002014","Ctyz_4","CDS","Phosphoinositide phospholipase C",561155,563803,2648,"-","0"
"10666","CTYZ_00002014","Ctyz_4","start_codon","Phosphoinositide phospholipase C",563801,563803,2,"-","0"
"10667","CTYZ_00002014","Ctyz_4","stop_codon","Phosphoinositide phospholipase C",561152,561154,2,"-","0"
"10668","CTYZ_00002015","Ctyz_4","gene",NA,564284,565774,1490,"+",NA
"10669","CTYZ_00002015","Ctyz_4","transcript","WD40 repeat-containing protein",564284,565774,1490,"+",NA
"10670","CTYZ_00002015","Ctyz_4","exon","WD40 repeat-containing protein",564284,565774,1490,"+",NA
"10671","CTYZ_00002015","Ctyz_4","CDS","WD40 repeat-containing protein",564284,565771,1487,"+","0"
"10672","CTYZ_00002015","Ctyz_4","start_codon","WD40 repeat-containing protein",564284,564286,2,"+","0"
"10673","CTYZ_00002015","Ctyz_4","stop_codon","WD40 repeat-containing protein",565772,565774,2,"+","0"
"10674","CTYZ_00002016","Ctyz_4","gene",NA,565803,565876,73,"+",NA
"10675","CTYZ_00002016","Ctyz_4","transcript","tRNA-Asn",565803,565876,73,"+",NA
"10676","CTYZ_00002016","Ctyz_4","exon","tRNA-Asn",565803,565876,73,"+",NA
"10677","CTYZ_00002017","Ctyz_4","gene",NA,566087,568531,2444,"+",NA
"10678","CTYZ_00002017","Ctyz_4","transcript","Oxysterol-binding/PH domain containing protein",566087,568531,2444,"+",NA
"10679","CTYZ_00002017","Ctyz_4","exon","Oxysterol-binding/PH domain containing protein",566087,568531,2444,"+",NA
"10680","CTYZ_00002017","Ctyz_4","CDS","Oxysterol-binding/PH domain containing protein",566087,568528,2441,"+","0"
"10681","CTYZ_00002017","Ctyz_4","start_codon","Oxysterol-binding/PH domain containing protein",566087,566089,2,"+","0"
"10682","CTYZ_00002017","Ctyz_4","stop_codon","Oxysterol-binding/PH domain containing protein",568529,568531,2,"+","0"
"10683","CTYZ_00002018","Ctyz_4","gene",NA,568548,569594,1046,"-",NA
"10684","CTYZ_00002018","Ctyz_4","transcript","Glycerophosphodiester phosphodiesterase-like protein",568548,569594,1046,"-",NA
"10685","CTYZ_00002018","Ctyz_4","exon","Glycerophosphodiester phosphodiesterase-like protein",568548,569594,1046,"-",NA
"10686","CTYZ_00002018","Ctyz_4","CDS","Glycerophosphodiester phosphodiesterase-like protein",568551,569594,1043,"-","0"
"10687","CTYZ_00002018","Ctyz_4","start_codon","Glycerophosphodiester phosphodiesterase-like protein",569592,569594,2,"-","0"
"10688","CTYZ_00002018","Ctyz_4","stop_codon","Glycerophosphodiester phosphodiesterase-like protein",568548,568550,2,"-","0"
"10689","CTYZ_00002019","Ctyz_4","gene",NA,569776,570813,1037,"-",NA
"10690","CTYZ_00002019","Ctyz_4","transcript","UDP-glucose 4-epimerase",569776,570813,1037,"-",NA
"10691","CTYZ_00002019","Ctyz_4","exon","UDP-glucose 4-epimerase",569776,570813,1037,"-",NA
"10692","CTYZ_00002019","Ctyz_4","CDS","UDP-glucose 4-epimerase",569779,570813,1034,"-","0"
"10693","CTYZ_00002019","Ctyz_4","start_codon","UDP-glucose 4-epimerase",570811,570813,2,"-","0"
"10694","CTYZ_00002019","Ctyz_4","stop_codon","UDP-glucose 4-epimerase",569776,569778,2,"-","0"
"10695","CTYZ_00002020","Ctyz_4","gene",NA,571090,571773,683,"+",NA
"10696","CTYZ_00002020","Ctyz_4","transcript","UDP-glucose 4-epimerase",571090,571773,683,"+",NA
"10697","CTYZ_00002020","Ctyz_4","exon","UDP-glucose 4-epimerase",571090,571773,683,"+",NA
"10698","CTYZ_00002020","Ctyz_4","CDS","UDP-glucose 4-epimerase",571090,571770,680,"+","0"
"10699","CTYZ_00002020","Ctyz_4","start_codon","UDP-glucose 4-epimerase",571090,571092,2,"+","0"
"10700","CTYZ_00002020","Ctyz_4","stop_codon","UDP-glucose 4-epimerase",571771,571773,2,"+","0"
"10701","CTYZ_00002021","Ctyz_4","gene",NA,571800,572774,974,"-",NA
"10702","CTYZ_00002021","Ctyz_4","transcript","Uncharacterized protein",571800,572774,974,"-",NA
"10703","CTYZ_00002021","Ctyz_4","exon","Uncharacterized protein",571800,572774,974,"-",NA
"10704","CTYZ_00002021","Ctyz_4","CDS","Uncharacterized protein",571803,572774,971,"-","0"
"10705","CTYZ_00002021","Ctyz_4","start_codon","Uncharacterized protein",572772,572774,2,"-","0"
"10706","CTYZ_00002021","Ctyz_4","stop_codon","Uncharacterized protein",571800,571802,2,"-","0"
"10707","CTYZ_00002022","Ctyz_4","gene",NA,573145,574390,1245,"+",NA
"10708","CTYZ_00002022","Ctyz_4","transcript","Uncharacterized protein",573145,574390,1245,"+",NA
"10709","CTYZ_00002022","Ctyz_4","exon","Uncharacterized protein",573145,573967,822,"+",NA
"10710","CTYZ_00002022","Ctyz_4","exon","Uncharacterized protein",574014,574390,376,"+",NA
"10711","CTYZ_00002022","Ctyz_4","CDS","Uncharacterized protein",573145,573967,822,"+","0"
"10712","CTYZ_00002022","Ctyz_4","CDS","Uncharacterized protein",574014,574387,373,"+","2"
"10713","CTYZ_00002022","Ctyz_4","start_codon","Uncharacterized protein",573145,573147,2,"+","0"
"10714","CTYZ_00002022","Ctyz_4","stop_codon","Uncharacterized protein",574388,574390,2,"+","0"
"10715","CTYZ_00002023","Ctyz_4","gene",NA,574495,576366,1871,"+",NA
"10716","CTYZ_00002023","Ctyz_4","transcript","Nucleic acid-binding OB-fold-containing protein",574495,576366,1871,"+",NA
"10717","CTYZ_00002023","Ctyz_4","exon","Nucleic acid-binding OB-fold-containing protein",574495,576366,1871,"+",NA
"10718","CTYZ_00002023","Ctyz_4","CDS","Nucleic acid-binding OB-fold-containing protein",574495,576363,1868,"+","0"
"10719","CTYZ_00002023","Ctyz_4","start_codon","Nucleic acid-binding OB-fold-containing protein",574495,574497,2,"+","0"
"10720","CTYZ_00002023","Ctyz_4","stop_codon","Nucleic acid-binding OB-fold-containing protein",576364,576366,2,"+","0"
"10721","CTYZ_00002024","Ctyz_4","gene",NA,576658,577488,830,"-",NA
"10722","CTYZ_00002024","Ctyz_4","transcript","Programmed cell death protein 2 C-terminal domain containing protein",576658,577488,830,"-",NA
"10723","CTYZ_00002024","Ctyz_4","exon","Programmed cell death protein 2 C-terminal domain containing protein",576658,577488,830,"-",NA
"10724","CTYZ_00002024","Ctyz_4","CDS","Programmed cell death protein 2 C-terminal domain containing protein",576661,577488,827,"-","0"
"10725","CTYZ_00002024","Ctyz_4","start_codon","Programmed cell death protein 2 C-terminal domain containing protein",577486,577488,2,"-","0"
"10726","CTYZ_00002024","Ctyz_4","stop_codon","Programmed cell death protein 2 C-terminal domain containing protein",576658,576660,2,"-","0"
"10727","CTYZ_00002025","Ctyz_4","gene",NA,577854,588233,10379,"+",NA
"10728","CTYZ_00002025","Ctyz_4","transcript","Phosphatidylinositol 3- and 4-kinase/PIK-related kinase",577854,588233,10379,"+",NA
"10729","CTYZ_00002025","Ctyz_4","exon","Phosphatidylinositol 3- and 4-kinase/PIK-related kinase",577854,588233,10379,"+",NA
"10730","CTYZ_00002025","Ctyz_4","CDS","Phosphatidylinositol 3- and 4-kinase/PIK-related kinase",577854,588230,10376,"+","0"
"10731","CTYZ_00002025","Ctyz_4","start_codon","Phosphatidylinositol 3- and 4-kinase/PIK-related kinase",577854,577856,2,"+","0"
"10732","CTYZ_00002025","Ctyz_4","stop_codon","Phosphatidylinositol 3- and 4-kinase/PIK-related kinase",588231,588233,2,"+","0"
